Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Cedi Osman,Cleveland Cavaliers,SF,74,77.6470588235294,81.17647058823529,87.05882352941177,84.70588235294117,91.76470588235294,70.58823529411765,47.05882352941177,85.88235294117646,83.52941176470588,82.3529411764706,69.41176470588235,82.3529411764706,100.0,94.11764705882354,88.23529411764706,65.88235294117646,89.41176470588235,54.11764705882353,71.76470588235294,44.705882352941174,68.23529411764706,60.0,45.88235294117647,88.23529411764706,83.52941176470588,88.23529411764706,88.23529411764706,81.17647058823529,82.3529411764706,77.6470588235294,74.11764705882354,76.47058823529412,89.41176470588235,57.64705882352941,43.529411764705884,89.41176470588235,82.3529411764706,76.47058823529412,76.47058823529412,55.294117647058826,44.705882352941174,65.88235294117646,58.8235294117647,84.70588235294117,"2,421"
Dylan Windler,Cleveland Cavaliers,SF,73,86.66666666666667,95.55555555555556,87.77777777777777,86.66666666666667,92.22222222222223,84.44444444444444,72.22222222222223,77.77777777777777,75.55555555555556,76.66666666666667,61.111111111111114,83.33333333333333,88.88888888888889,72.22222222222223,88.88888888888889,56.666666666666664,84.44444444444444,38.888888888888886,55.55555555555556,35.55555555555556,48.888888888888886,48.888888888888886,52.22222222222222,88.88888888888889,67.77777777777777,68.88888888888889,82.22222222222223,74.44444444444444,71.11111111111111,42.22222222222222,60.0,46.666666666666664,66.66666666666667,58.888888888888886,67.77777777777777,72.22222222222223,63.333333333333336,66.66666666666667,38.888888888888886,67.77777777777777,51.111111111111114,83.33333333333333,100.0,84.44444444444444,"2,392"
Denzel Valentine,Cleveland Cavaliers,SF,72,88.04347826086956,88.04347826086956,84.78260869565217,83.69565217391305,91.30434782608695,100.0,81.52173913043478,77.17391304347827,69.56521739130434,66.30434782608695,63.04347826086956,70.65217391304348,95.65217391304348,81.52173913043478,92.3913043478261,53.26086956521739,71.73913043478261,43.47826086956522,38.04347826086956,38.04347826086956,56.52173913043478,63.04347826086956,43.47826086956522,75.0,72.82608695652173,81.52173913043478,81.52173913043478,67.3913043478261,75.0,57.608695652173914,55.43478260869565,65.21739130434783,54.34782608695652,46.73913043478261,40.21739130434783,70.65217391304348,51.08695652173913,78.26086956521739,32.608695652173914,59.78260869565217,41.30434782608695,78.26086956521739,59.78260869565217,82.6086956521739,"2,357"
Lamar Stevens,Cleveland Cavaliers,SF,71,74.72527472527473,87.91208791208791,81.31868131868131,64.83516483516483,79.12087912087912,65.93406593406593,71.42857142857143,87.91208791208791,86.81318681318682,86.81318681318682,65.93406593406593,100.0,87.91208791208791,98.9010989010989,87.91208791208791,71.42857142857143,76.92307692307692,71.42857142857143,87.91208791208791,67.03296703296704,63.73626373626374,70.32967032967034,38.46153846153846,94.50549450549451,62.637362637362635,68.13186813186813,73.62637362637362,75.82417582417582,60.43956043956044,37.362637362637365,62.637362637362635,65.93406593406593,68.13186813186813,53.84615384615385,68.13186813186813,74.72527472527473,65.93406593406593,61.53846153846154,43.956043956043956,64.83516483516483,56.043956043956044,73.62637362637362,54.94505494505494,78.02197802197803,"2,471"
Luka Doncic,Dallas Mavericks,SF,94,90.9090909090909,97.97979797979798,95.95959595959596,86.86868686868686,73.73737373737374,90.9090909090909,98.98989898989899,84.84848484848484,83.83838383838383,83.83838383838383,70.70707070707071,72.72727272727273,98.98989898989899,98.98989898989899,85.85858585858585,79.79797979797979,95.95959595959596,55.55555555555556,70.70707070707071,64.64646464646465,69.6969696969697,82.82828282828282,96.96969696969697,98.98989898989899,90.9090909090909,85.85858585858585,94.94949494949495,83.83838383838383,97.97979797979798,91.91919191919192,63.63636363636363,48.484848484848484,73.73737373737374,42.42424242424242,55.55555555555556,75.75757575757575,73.73737373737374,69.6969696969697,65.65656565656566,60.60606060606061,38.38383838383838,82.82828282828282,90.9090909090909,100.0,"3,016"
Tim Hardaway Jr.,Dallas Mavericks,SF,79,86.3157894736842,88.42105263157895,78.94736842105263,88.42105263157895,85.26315789473684,94.73684210526316,84.21052631578948,78.94736842105263,71.57894736842105,75.78947368421052,57.89473684210526,82.10526315789474,89.47368421052632,87.36842105263158,87.36842105263158,61.05263157894737,73.6842105263158,36.8421052631579,82.10526315789474,37.89473684210526,55.78947368421053,40.0,86.3157894736842,74.73684210526316,72.63157894736842,78.94736842105263,82.10526315789474,71.57894736842105,88.42105263157895,41.05263157894737,55.78947368421053,47.36842105263158,73.6842105263158,36.8421052631579,38.94736842105263,78.94736842105263,66.3157894736842,61.05263157894737,42.10526315789474,44.21052631578947,31.57894736842105,55.78947368421053,100.0,83.15789473684211,"2,505"
Dorian Finney-Smith,Dallas Mavericks,SF,76,90.58823529411765,83.52941176470588,83.52941176470588,97.6470588235294,94.11764705882354,92.94117647058823,88.23529411764706,87.05882352941177,78.82352941176471,78.82352941176471,72.94117647058823,97.6470588235294,94.11764705882354,94.11764705882354,95.29411764705883,64.70588235294117,78.82352941176471,47.05882352941177,98.82352941176471,55.294117647058826,47.05882352941177,47.05882352941177,56.470588235294116,84.70588235294117,62.35294117647059,76.47058823529412,70.58823529411765,51.76470588235294,71.76470588235294,38.8235294117647,80.0,84.70588235294117,92.94117647058823,48.23529411764706,60.0,92.94117647058823,87.05882352941177,87.05882352941177,82.3529411764706,65.88235294117646,62.35294117647059,68.23529411764706,100.0,89.41176470588235,"2,492"
Reggie Bullock,Dallas Mavericks,SF,74,86.5979381443299,79.38144329896907,91.75257731958763,85.56701030927834,91.75257731958763,100.0,72.16494845360825,71.1340206185567,64.94845360824742,69.0721649484536,51.54639175257732,74.22680412371135,82.47422680412372,72.16494845360825,82.47422680412372,51.54639175257732,73.19587628865979,41.23711340206186,51.54639175257732,30.927835051546392,52.577319587628864,43.29896907216495,51.54639175257732,68.04123711340206,63.91752577319588,77.31958762886597,73.19587628865979,57.7319587628866,74.22680412371135,35.05154639175258,54.63917525773196,51.54639175257732,57.7319587628866,42.2680412371134,38.144329896907216,67.01030927835052,64.94845360824742,51.54639175257732,61.855670103092784,42.2680412371134,29.896907216494846,54.63917525773196,77.31958762886597,77.31958762886597,"2,349"
Sterling Brown,Dallas Mavericks,SF,72,82.3529411764706,78.82352941176471,78.82352941176471,96.47058823529412,95.29411764705883,88.23529411764706,58.8235294117647,81.17647058823529,82.3529411764706,83.52941176470588,63.529411764705884,76.47058823529412,95.29411764705883,76.47058823529412,92.94117647058823,69.41176470588235,83.52941176470588,47.05882352941177,88.23529411764706,58.8235294117647,60.0,52.94117647058823,61.1764705882353,100.0,75.29411764705883,88.23529411764706,89.41176470588235,68.23529411764706,88.23529411764706,42.35294117647059,64.70588235294117,43.529411764705884,81.17647058823529,50.588235294117645,55.294117647058826,87.05882352941177,68.23529411764706,75.29411764705883,52.94117647058823,63.529411764705884,48.23529411764706,78.82352941176471,88.23529411764706,87.05882352941177,"2,390"
Josh Green,Dallas Mavericks,SF,71,80.23255813953489,81.3953488372093,79.06976744186046,89.53488372093024,90.69767441860465,79.06976744186046,58.13953488372093,90.69767441860465,100.0,100.0,69.76744186046511,93.02325581395348,97.67441860465117,81.3953488372093,96.51162790697674,56.97674418604651,81.3953488372093,34.883720930232556,87.20930232558139,40.69767441860465,39.53488372093023,34.883720930232556,46.51162790697674,87.20930232558139,68.6046511627907,69.76744186046511,81.3953488372093,83.72093023255815,69.76744186046511,40.69767441860465,69.76744186046511,40.69767441860465,87.20930232558139,61.627906976744185,46.51162790697674,94.18604651162791,91.86046511627907,63.95348837209303,69.76744186046511,67.44186046511628,69.76744186046511,65.11627906976744,58.13953488372093,91.86046511627907,"2,369"
Eugene Omoruyi,Dallas Mavericks,SF,68,75.0,81.25,85.0,91.25,92.5,62.5,37.5,87.5,87.5,87.5,65.0,93.75,100.0,81.25,100.0,72.5,87.5,50.0,81.25,71.25,71.25,71.25,56.25,86.25,77.5,81.25,87.5,78.75,77.5,62.5,75.0,67.5,87.5,90.0,58.75,90.0,85.0,50.0,68.75,72.5,65.0,78.75,37.5,91.25,"2,318"
Michael Porter Jr.,Denver Nuggets,SF,81,93.54838709677419,100.0,95.6989247311828,93.54838709677419,83.87096774193549,94.6236559139785,91.39784946236558,84.94623655913979,86.02150537634408,87.09677419354838,73.11827956989248,94.6236559139785,94.6236559139785,86.02150537634408,70.96774193548387,74.19354838709677,90.3225806451613,64.51612903225806,86.02150537634408,53.763440860215056,66.66666666666667,73.11827956989248,69.89247311827957,86.02150537634408,67.74193548387096,69.89247311827957,83.87096774193549,82.79569892473118,66.66666666666667,33.333333333333336,63.44086021505376,64.51612903225806,68.81720430107526,39.784946236559136,72.04301075268818,78.49462365591398,64.51612903225806,73.11827956989248,43.01075268817204,69.89247311827957,55.913978494623656,83.87096774193549,96.7741935483871,94.6236559139785,"2,710"
Aaron Gordon,Denver Nuggets,SF,79,72.63157894736842,86.3157894736842,72.63157894736842,82.10526315789474,68.42105263157895,68.42105263157895,57.89473684210526,86.3157894736842,74.73684210526316,70.52631578947368,75.78947368421052,96.84210526315789,100.0,94.73684210526316,88.42105263157895,80.0,75.78947368421052,100.0,100.0,61.05263157894737,63.1578947368421,77.89473684210526,63.1578947368421,100.0,67.36842105263158,68.42105263157895,65.26315789473684,69.47368421052632,63.1578947368421,69.47368421052632,71.57894736842105,77.89473684210526,80.0,42.10526315789474,65.26315789473684,80.0,78.94736842105263,71.57894736842105,78.94736842105263,64.21052631578948,57.89473684210526,69.47368421052632,63.1578947368421,82.10526315789474,"2,718"
Will Barton,Denver Nuggets,SF,78,82.10526315789474,72.63157894736842,80.0,85.26315789473684,83.15789473684211,94.73684210526316,78.94736842105263,78.94736842105263,78.94736842105263,78.94736842105263,56.8421052631579,77.89473684210526,86.3157894736842,89.47368421052632,84.21052631578948,63.1578947368421,83.15789473684211,42.10526315789474,87.36842105263158,33.68421052631579,62.10526315789474,47.36842105263158,63.1578947368421,86.3157894736842,75.78947368421052,78.94736842105263,83.15789473684211,76.84210526315789,81.05263157894737,57.89473684210526,67.36842105263158,34.73684210526316,84.21052631578948,44.21052631578947,54.73684210526316,85.26315789473684,84.21052631578948,68.42105263157895,78.94736842105263,48.421052631578945,38.94736842105263,57.89473684210526,100.0,81.05263157894737,"2,606"
P.J. Dozier,Denver Nuggets,SF,72,77.6470588235294,85.88235294117646,87.05882352941177,90.58823529411765,75.29411764705883,70.58823529411765,58.8235294117647,88.23529411764706,97.6470588235294,97.6470588235294,47.05882352941177,100.0,94.11764705882354,82.3529411764706,95.29411764705883,65.88235294117646,88.23529411764706,58.8235294117647,88.23529411764706,51.76470588235294,48.23529411764706,45.88235294117647,49.411764705882355,91.76470588235294,77.6470588235294,80.0,89.41176470588235,90.58823529411765,81.17647058823529,49.411764705882355,69.41176470588235,56.470588235294116,87.05882352941177,49.411764705882355,70.58823529411765,89.41176470588235,76.47058823529412,70.58823529411765,58.8235294117647,63.529411764705884,50.588235294117645,75.29411764705883,82.3529411764706,88.23529411764706,"2,423"
Vlatko Cancar,Denver Nuggets,SF,70,76.66666666666667,75.55555555555556,82.22222222222223,77.77777777777777,93.33333333333333,72.22222222222223,55.55555555555556,76.66666666666667,66.66666666666667,66.66666666666667,70.0,77.77777777777777,88.88888888888889,72.22222222222223,96.66666666666667,61.111111111111114,77.77777777777777,50.0,72.22222222222223,46.666666666666664,48.888888888888886,50.0,50.0,88.88888888888889,56.666666666666664,57.77777777777778,71.11111111111111,60.0,60.0,35.55555555555556,54.44444444444444,53.333333333333336,57.77777777777778,62.22222222222222,46.666666666666664,70.0,57.77777777777778,44.44444444444444,44.44444444444444,62.22222222222222,52.22222222222222,72.22222222222223,100.0,82.22222222222223,"2,257"
Saddiq Bey,Detroit Pistons,SF,80,82.47422680412372,68.04123711340206,71.1340206185567,84.5360824742268,88.65979381443299,100.0,82.47422680412372,73.19587628865979,64.94845360824742,64.94845360824742,51.54639175257732,72.16494845360825,89.69072164948453,87.62886597938144,83.50515463917526,60.824742268041234,79.38144329896907,46.391752577319586,61.855670103092784,44.329896907216494,43.29896907216495,53.608247422680414,67.01030927835052,86.5979381443299,62.88659793814433,65.97938144329896,78.35051546391753,58.76288659793814,77.31958762886597,35.05154639175258,62.88659793814433,65.97938144329896,77.31958762886597,42.2680412371134,41.23711340206186,81.44329896907216,79.38144329896907,53.608247422680414,61.855670103092784,53.608247422680414,38.144329896907216,68.04123711340206,97.9381443298969,86.5979381443299,"2,523"
Jerami Grant,Detroit Pistons,SF,80,86.3157894736842,86.3157894736842,82.10526315789474,82.10526315789474,89.47368421052632,84.21052631578948,94.73684210526316,85.26315789473684,76.84210526315789,76.84210526315789,72.63157894736842,82.10526315789474,100.0,98.94736842105263,86.3157894736842,83.15789473684211,93.6842105263158,84.21052631578948,89.47368421052632,65.26315789473684,62.10526315789474,72.63157894736842,97.89473684210526,100.0,71.57894736842105,72.63157894736842,80.0,72.63157894736842,73.6842105263158,58.94736842105263,71.57894736842105,73.6842105263158,72.63157894736842,37.89473684210526,70.52631578947368,80.0,81.05263157894737,75.78947368421052,78.94736842105263,49.473684210526315,36.8421052631579,61.05263157894737,68.42105263157895,87.36842105263158,"2,812"
Josh Jackson,Detroit Pistons,SF,76,84.88372093023256,86.04651162790698,100.0,82.55813953488372,84.88372093023256,75.5813953488372,81.3953488372093,89.53488372093024,94.18604651162791,94.18604651162791,61.627906976744185,100.0,93.02325581395348,87.20930232558139,93.02325581395348,76.74418604651163,95.34883720930233,63.95348837209303,87.20930232558139,58.13953488372093,62.7906976744186,68.6046511627907,80.23255813953489,98.83720930232558,68.6046511627907,63.95348837209303,80.23255813953489,79.06976744186046,51.16279069767442,69.76744186046511,75.5813953488372,72.09302325581395,86.04651162790698,56.97674418604651,76.74418604651163,83.72093023255815,79.06976744186046,87.20930232558139,63.95348837209303,61.627906976744185,52.325581395348834,70.93023255813954,87.20930232558139,88.37209302325581,"2,578"
Hamidou Diallo,Detroit Pistons,SF,74,78.35051546391753,79.38144329896907,71.1340206185567,78.35051546391753,65.97938144329896,94.84536082474227,77.31958762886597,83.50515463917526,87.62886597938144,87.62886597938144,53.608247422680414,100.0,87.62886597938144,82.47422680412372,83.50515463917526,57.7319587628866,86.5979381443299,46.391752577319586,95.87628865979381,31.95876288659794,29.896907216494846,39.175257731958766,53.608247422680414,77.31958762886597,75.25773195876289,77.31958762886597,81.44329896907216,81.44329896907216,81.44329896907216,55.670103092783506,59.79381443298969,41.23711340206186,67.01030927835052,47.422680412371136,57.7319587628866,79.38144329896907,61.855670103092784,80.41237113402062,41.23711340206186,62.88659793814433,51.54639175257732,74.22680412371135,92.78350515463917,79.38144329896907,"2,582"
Jamorko Pickett,Detroit Pistons,SF,67,82.5,88.75,88.75,93.75,86.25,75.0,62.5,86.25,73.75,72.5,73.75,86.25,100.0,93.75,100.0,76.25,87.5,81.25,81.25,67.5,65.0,71.25,58.75,92.5,57.5,47.5,67.5,65.0,68.75,37.5,63.75,77.5,67.5,67.5,52.5,68.75,67.5,62.5,50.0,80.0,78.75,80.0,50.0,91.25,"2,240"
Chris Smith,Detroit Pistons,SF,67,80.0,87.5,87.5,90.0,98.75,62.5,50.0,83.75,86.25,86.25,40.0,85.0,100.0,87.5,100.0,70.0,91.25,43.75,75.0,60.0,65.0,61.25,65.0,100.0,68.75,67.5,85.0,80.0,73.75,37.5,62.5,68.75,77.5,41.25,31.25,86.25,75.0,61.25,56.25,75.0,56.25,92.5,37.5,91.25,"2,193"
Klay Thompson,Golden State Warriors,SF,87,93.6842105263158,92.63157894736842,92.63157894736842,100.0,86.3157894736842,97.89473684210526,94.73684210526316,82.10526315789474,74.73684210526316,77.89473684210526,65.26315789473684,70.52631578947368,95.78947368421052,89.47368421052632,98.94736842105263,69.47368421052632,90.52631578947368,36.8421052631579,68.42105263157895,36.8421052631579,82.10526315789474,77.89473684210526,64.21052631578948,94.73684210526316,72.63157894736842,81.05263157894737,80.0,74.73684210526316,84.21052631578948,43.1578947368421,87.36842105263158,73.6842105263158,97.89473684210526,83.15789473684211,57.89473684210526,97.89473684210526,94.73684210526316,92.63157894736842,100.0,44.21052631578947,34.73684210526316,52.63157894736842,63.1578947368421,92.63157894736842,"2,843"
Andrew Wiggins,Golden State Warriors,SF,80,77.55102040816327,90.81632653061224,80.61224489795919,81.63265306122449,72.44897959183673,51.02040816326531,86.73469387755102,82.65306122448979,83.6734693877551,83.6734693877551,58.16326530612245,98.9795918367347,100.0,71.42857142857143,84.6938775510204,68.36734693877551,76.53061224489795,40.816326530612244,93.87755102040816,45.91836734693877,71.42857142857143,78.57142857142857,56.12244897959184,86.73469387755102,69.38775510204081,67.34693877551021,80.61224489795919,81.63265306122449,76.53061224489795,42.857142857142854,64.28571428571429,56.12244897959184,67.34693877551021,41.83673469387755,67.34693877551021,84.6938775510204,73.46938775510205,76.53061224489795,45.91836734693877,50.0,43.87755102040816,55.10204081632653,71.42857142857143,81.63265306122449,"2,654"
Nemanja Bjelica,Golden State Warriors,SF,78,83.69565217391305,92.3913043478261,80.43478260869566,90.21739130434783,83.69565217391305,76.08695652173913,76.08695652173913,77.17391304347827,64.1304347826087,70.65217391304348,71.73913043478261,56.52173913043478,100.0,93.47826086956522,83.69565217391305,67.3913043478261,80.43478260869566,48.91304347826087,70.65217391304348,64.1304347826087,73.91304347826087,71.73913043478261,67.3913043478261,61.95652173913044,67.3913043478261,76.08695652173913,78.26086956521739,46.73913043478261,65.21739130434783,68.47826086956522,57.608695652173914,54.34782608695652,53.26086956521739,43.47826086956522,48.91304347826087,70.65217391304348,65.21739130434783,54.34782608695652,71.73913043478261,67.3913043478261,56.52173913043478,77.17391304347827,54.34782608695652,82.6086956521739,"2,434"
Otto Porter Jr.,Golden State Warriors,SF,77,83.87096774193549,79.56989247311827,89.24731182795699,86.02150537634408,89.24731182795699,80.64516129032258,75.26881720430107,78.49462365591398,73.11827956989248,72.04301075268818,64.51612903225806,78.49462365591398,100.0,75.26881720430107,84.94623655913979,69.89247311827957,80.64516129032258,48.38709677419355,75.26881720430107,69.89247311827957,72.04301075268818,62.365591397849464,61.29032258064516,90.3225806451613,70.96774193548387,75.26881720430107,82.79569892473118,70.96774193548387,75.26881720430107,52.68817204301075,63.44086021505376,67.74193548387096,78.49462365591398,44.086021505376344,43.01075268817204,81.72043010752688,70.96774193548387,68.81720430107526,48.38709677419355,70.96774193548387,54.83870967741935,87.09677419354838,75.26881720430107,83.87096774193549,"2,576"
Jonathan Kuminga,Golden State Warriors,SF,75,70.0,82.22222222222223,77.77777777777777,72.22222222222223,70.0,66.66666666666667,50.0,92.22222222222223,93.33333333333333,93.33333333333333,81.11111111111111,100.0,97.77777777777777,88.88888888888889,88.88888888888889,72.22222222222223,87.77777777777777,72.22222222222223,94.44444444444444,54.44444444444444,55.55555555555556,55.55555555555556,66.66666666666667,94.44444444444444,72.22222222222223,76.66666666666667,85.55555555555556,83.33333333333333,66.66666666666667,48.888888888888886,76.66666666666667,81.11111111111111,81.11111111111111,74.44444444444444,75.55555555555556,87.77777777777777,77.77777777777777,76.66666666666667,55.55555555555556,80.0,77.77777777777777,81.11111111111111,55.55555555555556,94.44444444444444,"2,631"
Juan Toscano,Golden State Warriors,SF,75,78.94736842105263,85.26315789473684,68.42105263157895,86.3157894736842,72.63157894736842,89.47368421052632,73.6842105263158,80.0,71.57894736842105,72.63157894736842,65.26315789473684,73.6842105263158,89.47368421052632,100.0,87.36842105263158,56.8421052631579,71.57894736842105,42.10526315789474,73.6842105263158,31.57894736842105,46.31578947368421,61.05263157894737,51.578947368421055,72.63157894736842,69.47368421052632,72.63157894736842,71.57894736842105,67.36842105263158,65.26315789473684,69.47368421052632,66.3157894736842,70.52631578947368,70.52631578947368,51.578947368421055,64.21052631578948,72.63157894736842,71.57894736842105,63.1578947368421,63.1578947368421,60.0,40.0,78.94736842105263,100.0,80.0,"2,526"
Moses Moody,Golden State Warriors,SF,73,79.54545454545455,72.72727272727273,87.5,89.77272727272727,93.18181818181819,68.18181818181819,68.18181818181819,86.36363636363636,82.95454545454545,82.95454545454545,77.27272727272727,79.54545454545455,100.0,90.9090909090909,90.9090909090909,67.04545454545455,79.54545454545455,45.45454545454545,79.54545454545455,50.0,54.54545454545455,55.68181818181818,79.54545454545455,90.9090909090909,69.31818181818181,73.86363636363636,84.0909090909091,79.54545454545455,72.72727272727273,37.5,77.27272727272727,77.27272727272727,80.68181818181819,77.27272727272727,70.45454545454545,87.5,78.4090909090909,68.18181818181819,73.86363636363636,68.18181818181819,71.5909090909091,63.63636363636363,56.81818181818182,92.04545454545455,"2,521"
Andre Iguodala,Golden State Warriors,SF,73,69.04761904761905,79.76190476190476,79.76190476190476,89.28571428571429,79.76190476190476,53.57142857142857,29.761904761904763,92.85714285714286,91.66666666666667,91.66666666666667,86.9047619047619,89.28571428571429,98.80952380952381,95.23809523809524,97.61904761904762,67.85714285714286,83.33333333333333,65.47619047619048,95.23809523809524,55.95238095238095,52.38095238095238,59.523809523809526,35.714285714285715,95.23809523809524,86.9047619047619,89.28571428571429,92.85714285714286,89.28571428571429,95.23809523809524,66.66666666666667,90.47619047619048,89.28571428571429,100.0,75.0,79.76190476190476,98.80952380952381,98.80952380952381,88.0952380952381,95.23809523809524,63.095238095238095,48.80952380952381,76.19047619047619,47.61904761904762,90.47619047619048,"2,543"
Jalen Green,Houston Rockets,SF,79,84.21052631578948,81.05263157894737,82.10526315789474,84.21052631578948,87.36842105263158,84.21052631578948,84.21052631578948,86.3157894736842,92.63157894736842,92.63157894736842,57.89473684210526,96.84210526315789,92.63157894736842,84.21052631578948,84.21052631578948,70.52631578947368,86.3157894736842,42.10526315789474,89.47368421052632,58.94736842105263,58.94736842105263,58.94736842105263,69.47368421052632,100.0,76.84210526315789,78.94736842105263,78.94736842105263,88.42105263157895,71.57894736842105,64.21052631578948,63.1578947368421,47.36842105263158,76.84210526315789,65.26315789473684,49.473684210526315,81.05263157894737,73.6842105263158,50.526315789473685,63.1578947368421,48.421052631578945,42.10526315789474,54.73684210526316,89.47368421052632,98.94736842105263,"2,701"
Eric Gordon,Houston Rockets,SF,79,85.1063829787234,78.72340425531915,78.72340425531915,85.1063829787234,89.36170212765957,85.1063829787234,90.42553191489361,84.04255319148936,84.04255319148936,84.04255319148936,63.829787234042556,87.23404255319149,97.87234042553192,90.42553191489361,82.97872340425532,67.02127659574468,96.80851063829788,31.914893617021278,74.46808510638297,37.234042553191486,67.02127659574468,53.191489361702125,78.72340425531915,100.0,75.53191489361703,73.40425531914893,84.04255319148936,82.97872340425532,77.65957446808511,61.702127659574465,63.829787234042556,44.680851063829785,82.97872340425532,37.234042553191486,58.51063829787234,82.97872340425532,77.65957446808511,72.34042553191489,53.191489361702125,38.297872340425535,31.914893617021278,44.680851063829785,63.829787234042556,82.97872340425532,"2,585"
Jae’Sean Tate,Houston Rockets,SF,76,83.69565217391305,92.3913043478261,76.08695652173913,78.26086956521739,76.08695652173913,97.82608695652173,81.52173913043478,83.69565217391305,75.0,75.0,70.65217391304348,81.52173913043478,96.73913043478261,100.0,86.95652173913044,77.17391304347827,86.95652173913044,70.65217391304348,81.52173913043478,69.56521739130434,72.82608695652173,71.73913043478261,69.56521739130434,92.3913043478261,71.73913043478261,76.08695652173913,80.43478260869566,67.3913043478261,78.26086956521739,54.34782608695652,65.21739130434783,73.91304347826087,70.65217391304348,64.1304347826087,60.869565217391305,76.08695652173913,65.21739130434783,61.95652173913044,48.91304347826087,63.04347826086956,61.95652173913044,63.04347826086956,97.82608695652173,83.69565217391305,"2,657"
David Nwaba,Houston Rockets,SF,74,74.22680412371135,76.28865979381443,78.35051546391753,74.22680412371135,72.16494845360825,84.5360824742268,61.855670103092784,81.44329896907216,72.16494845360825,74.22680412371135,70.10309278350516,82.47422680412372,87.62886597938144,100.0,83.50515463917526,58.76288659793814,81.44329896907216,51.54639175257732,77.31958762886597,41.23711340206186,39.175257731958766,45.36082474226804,55.670103092783506,74.22680412371135,55.670103092783506,61.855670103092784,67.01030927835052,69.0721649484536,45.36082474226804,34.02061855670103,77.31958762886597,71.1340206185567,81.44329896907216,64.94845360824742,69.0721649484536,81.44329896907216,84.5360824742268,86.5979381443299,82.47422680412372,57.7319587628866,56.70103092783505,58.76288659793814,77.31958762886597,78.35051546391753,"2,574"
Usman Garuba,Houston Rockets,SF,73,63.04347826086956,63.04347826086956,64.1304347826087,70.65217391304348,65.21739130434783,70.65217391304348,43.47826086956522,82.6086956521739,73.91304347826087,73.91304347826087,76.08695652173913,75.0,92.3913043478261,97.82608695652173,86.95652173913044,67.3913043478261,78.26086956521739,65.21739130434783,76.08695652173913,52.17391304347826,47.82608695652174,52.17391304347826,65.21739130434783,100.0,68.47826086956522,65.21739130434783,71.73913043478261,65.21739130434783,72.82608695652173,66.30434782608695,76.08695652173913,76.08695652173913,76.08695652173913,75.0,79.34782608695652,81.52173913043478,78.26086956521739,75.0,70.65217391304348,71.73913043478261,73.91304347826087,69.56521739130434,54.34782608695652,86.95652173913044,"2,510"
Danuel House,Houston Rockets,SF,72,81.17647058823529,58.8235294117647,87.05882352941177,90.58823529411765,89.41176470588235,88.23529411764706,70.58823529411765,82.3529411764706,74.11764705882354,70.58823529411765,58.8235294117647,88.23529411764706,100.0,88.23529411764706,97.6470588235294,75.29411764705883,91.76470588235294,94.11764705882354,88.23529411764706,55.294117647058826,60.0,55.294117647058826,68.23529411764706,92.94117647058823,72.94117647058823,81.17647058823529,82.3529411764706,70.58823529411765,81.17647058823529,48.23529411764706,64.70588235294117,61.1764705882353,70.58823529411765,43.529411764705884,64.70588235294117,82.3529411764706,69.41176470588235,56.470588235294116,64.70588235294117,56.470588235294116,41.1764705882353,70.58823529411765,70.58823529411765,87.05882352941177,"2,392"
Josh Christopher,Houston Rockets,SF,70,76.40449438202248,79.7752808988764,83.14606741573034,82.02247191011236,89.88764044943821,56.17977528089887,67.41573033707866,88.76404494382022,94.38202247191012,94.38202247191012,61.79775280898876,91.01123595505618,98.87640449438203,80.89887640449439,100.0,67.41573033707866,92.13483146067416,44.943820224719104,95.50561797752809,28.089887640449437,69.66292134831461,49.438202247191015,67.41573033707866,93.25842696629213,76.40449438202248,76.40449438202248,84.26966292134831,87.64044943820225,69.66292134831461,61.79775280898876,69.66292134831461,55.056179775280896,75.28089887640449,78.65168539325843,60.674157303370784,87.64044943820225,67.41573033707866,73.03370786516854,56.17977528089887,57.30337078651685,55.056179775280896,58.42696629213483,56.17977528089887,88.76404494382022,"2,503"
T.J. Warren,Indiana Pacers,SF,82,88.42105263157895,95.78947368421052,86.3157894736842,82.10526315789474,85.26315789473684,84.21052631578948,94.73684210526316,75.78947368421052,64.21052631578948,64.21052631578948,78.94736842105263,66.3157894736842,95.78947368421052,73.6842105263158,88.42105263157895,73.6842105263158,96.84210526315789,52.63157894736842,84.21052631578948,65.26315789473684,71.57894736842105,65.26315789473684,78.94736842105263,71.57894736842105,63.1578947368421,68.42105263157895,82.10526315789474,63.1578947368421,68.42105263157895,33.68421052631579,55.78947368421053,56.8421052631579,65.26315789473684,36.8421052631579,26.31578947368421,71.57894736842105,68.42105263157895,65.26315789473684,52.63157894736842,45.26315789473684,35.78947368421053,54.73684210526316,100.0,87.36842105263158,"2,549"
